employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
54131,Analytics,region_31,Master's & above,,other,3,34,3.0,10,0,0,82,0
76521,Procurement,region_23,Bachelor's,f,other,1,33,5.0,4,1,0,66,1
3562,Procurement,region_21,Master's & above,m,other,1,36,3.0,4,1,0,70,0
69681,Procurement,region_2,Master's & above,m,other,1,39,4.0,10,0,0,68,0
5015,Sales & Markting,region_10,Master's & above,m,other,1,36,5.0,10,0,0,47,0
13018,,region_2,Bachelor's,m,sourcing,1,55,3.0,14,0,0,55,0
9638,Finance,region_27,Bachelor's,m,sourcing,1,24,,1,1,0,60,1
61793,Procurement,region_2,Bachelor's,f,sourcing,1,30,5.0,4,1,0,71,0
1847,Sales & Markting,region_9,Master's & above,m,sourcing,1,27,3.0,3,0,0,53,0
2673,HR,region_7,Bachelor's,m,other,2,32,5.0,4,0,0,49,0
5786,R&D,region_22,Master's & above,m,other,1,31,3.0,5,0,0,83,0
75611,Opperations,region_14,,m,other,1,38,5.0,4,1,0,60,1
46345,Sales & Markting,region_13,Bachelor's,m,other,1,27,3.0,3,1,0,47,0
73419,Analytics,region_22,Bachelor's,,sourcing,3,27,4.0,4,1,0,85,0
53322,Opperations,region_12,Master's & above,f,other,1,31,3.0,6,0,0,58,0
45719,Opperations,region_22,Bachelor's,m,other,1,24,4.0,2,1,0,58,0
15083,Opperations,region_7,Bachelor's,m,sourcing,1,32,3.0,6,0,0,59,0
70897,Opperations,region_13,Master's & above,m,other,1,40,,5,0,1,72,1
40927,Sales & Markting,region_15,Bachelor's,m,other,2,32,4.0,5,0,0,52,0
23700,Procurement,region_13,Bachelor's,m,sourcing,1,52,3.0,9,0,0,68,0
536,Analytics,region_20,Bachelor's,m,sourcing,1,29,1.0,2,0,0,80,0
51568,Sales & Markting,region_2,Master's & above,m,other,2,48,5.0,7,0,0,51,0
7858,HR,region_2,Bachelor's,f,sourcing,1,45,4.0,3,1,0,46,0
44543,HR,region_2,Bachelor's,m,other,1,60,3.0,4,1,0,47,0
17435,Opperations,region_20,Bachelor's,m,sourcing,2,31,3.0,3,0,0,55,0
38067,Sales & Markting,region_4,Bachelor's,m,sourcing,4,35,3.0,8,0,0,48,0
40307,Technoogy,region_22,Bachelor's,f,referred,1,29,5.0,8,0,0,79,0
36363,R&D,region_26,Master's & above,m,other,2,36,3.0,3,0,0,89,0
68189,Opperations,region_31,Bachelor's,m,sourcing,1,32,5.0,2,1,0,60,0
5047,Sales & Markting,region_4,Master's & above,m,other,2,38,4.0,3,0,0,47,0
44602,Technoogy,region_5,Bachelor's,m,sourcing,3,28,4.0,4,0,0,78,0
56077,Opperations,region_2,Bachelor's,m,other,1,28,3.0,2,1,0,56,0
23069,Opperations,region_22,Bachelor's,,other,1,33,3.0,4,1,0,59,0
67254,Sales & Markting,region_32,Bachelor's,f,other,1,26,3.0,2,0,0,53,0
55820,Finance,region_6,Bachelor's,f,other,1,28,5.0,4,1,1,56,0
2258,Opperations,region_17,Bachelor's,f,sourcing,2,33,5.0,2,1,0,60,0
52229,HR,region_2,Master's & above,m,sourcing,1,43,3.0,3,0,0,51,0
40389,Procurement,region_16,Bachelor's,f,sourcing,1,37,4.0,4,1,0,64,0
73776,Technoogy,region_7,Master's & above,m,sourcing,1,44,4.0,3,0,0,79,0
56567,Sales & Markting,region_7,,m,sourcing,1,26,3.0,3,0,0,49,0
78105,Opperations,region_22,Master's & above,m,referred,1,33,5.0,5,1,0,59,0
12506,Opperations,region_2,Bachelor's,m,sourcing,2,43,5.0,13,1,0,57,0
27046,Procurement,region_2,Bachelor's,m,sourcing,1,43,4.0,16,1,0,71,0
46676,Opperations,region_16,Bachelor's,m,other,1,31,3.0,7,0,0,60,0
30827,Sales & Markting,region_1,Bachelor's,m,other,1,27,5.0,3,1,0,49,0
17891,Opperations,region_2,Below Secondary,m,other,1,20,,1,0,0,58,0
27592,Opperations,region_21,Master's & above,f,other,1,39,3.0,2,0,0,60,0
71468,Sales & Markting,region_13,Master's & above,m,other,1,50,3.0,10,0,0,45,0
28904,Procurement,region_11,Master's & above,m,sourcing,1,32,2.0,5,0,0,67,0
14027,Technoogy,region_15,,f,sourcing,1,35,3.0,5,1,0,76,0
31326,Opperations,region_13,,m,other,1,40,5.0,7,0,0,57,0
10634,Sales & Markting,region_6,Bachelor's,m,sourcing,1,48,3.0,3,0,0,47,0
74043,Sales & Markting,region_20,Bachelor's,m,sourcing,1,37,3.0,3,0,0,47,0
57628,,region_23,Bachelor's,f,other,1,38,5.0,5,1,0,59,0
31839,Procurement,region_27,,m,other,1,38,3.0,10,1,0,70,1
42041,Analytics,region_22,Bachelor's,m,sourcing,1,28,5.0,2,1,0,82,0
64692,Finance,region_7,Bachelor's,m,other,1,29,4.0,2,0,0,61,0
48049,Procurement,region_2,Master's & above,f,other,3,50,3.0,13,0,0,69,0
50887,Legal,region_2,Bachelor's,f,other,1,37,3.0,8,0,0,62,0
65847,Technoogy,region_22,Bachelor's,f,other,2,26,4.0,4,0,0,79,0
20963,Legal,region_26,Bachelor's,m,other,1,32,4.0,6,0,0,61,0
41458,Sales & Markting,region_16,Bachelor's,m,other,1,53,2.0,17,0,0,48,0
56794,Sales & Markting,region_6,Bachelor's,m,sourcing,2,32,1.0,9,0,0,48,0
6151,Procurement,region_22,Master's & above,m,other,1,35,3.0,4,0,0,69,0
68878,Analytics,region_22,Bachelor's,m,referred,3,28,4.0,4,0,0,86,0
35291,Procurement,region_7,Bachelor's,f,other,2,33,3.0,9,1,0,75,0
7896,,region_16,Bachelor's,m,sourcing,1,37,5.0,6,1,0,61,0
62675,Opperations,region_2,Bachelor's,m,sourcing,1,40,5.0,6,0,0,58,0
12101,Opperations,region_2,Below Secondary,m,other,1,24,,1,0,0,56,0
15843,Technoogy,region_7,Below Secondary,m,sourcing,1,23,3.0,2,0,0,91,1
15987,Procurement,region_24,Bachelor's,m,sourcing,1,27,4.0,3,0,0,69,0
29340,Sales & Markting,region_29,Bachelor's,f,sourcing,1,30,,6,0,0,46,0
19331,Sales & Markting,region_7,Bachelor's,m,other,2,24,3.0,2,0,0,47,0
51082,Procurement,region_5,Bachelor's,f,other,1,32,,1,0,0,62,0
65424,Opperations,region_7,Master's & above,m,other,1,43,3.0,8,0,0,65,0
40401,Procurement,region_15,Master's & above,m,other,1,41,1.0,11,0,0,68,0
33330,Technoogy,region_2,Master's & above,f,other,1,58,5.0,19,1,0,77,1
735,Technoogy,region_27,Master's & above,m,other,1,44,3.0,8,0,0,81,0
56740,Technoogy,region_31,Bachelor's,f,sourcing,2,30,3.0,2,1,0,79,0
20899,Technoogy,region_2,Bachelor's,f,other,1,26,1.0,1,1,0,77,0
28757,Legal,region_2,Below Secondary,m,sourcing,1,26,5.0,2,0,0,61,0
18969,Opperations,region_22,Bachelor's,m,sourcing,1,29,5.0,3,1,0,63,0
17215,Analytics,region_31,,m,sourcing,2,30,4.0,9,0,0,88,0
26057,Opperations,region_15,Master's & above,f,other,2,37,4.0,9,0,0,63,0
7982,Sales & Markting,region_1,Bachelor's,m,other,1,29,4.0,6,0,0,49,0
20569,Sales & Markting,region_2,Bachelor's,m,sourcing,1,30,3.0,3,1,0,49,0
9701,Technoogy,region_11,Bachelor's,f,sourcing,1,29,4.0,8,1,0,78,0
38198,Sales & Markting,region_13,Bachelor's,m,other,3,27,,1,0,0,45,0
2436,Analytics,region_24,Bachelor's,m,other,1,33,3.0,4,0,0,83,0
35565,Sales & Markting,region_14,Bachelor's,m,other,1,33,5.0,6,0,0,48,0
31225,Procurement,region_23,Master's & above,m,other,1,37,2.0,3,1,0,67,0
11541,Procurement,region_13,Bachelor's,f,other,1,40,3.0,9,0,0,69,0
32827,Analytics,region_31,Bachelor's,m,sourcing,1,35,2.0,2,0,0,86,0
49589,Procurement,region_27,Bachelor's,m,other,3,32,,8,0,0,68,0
54891,Procurement,region_7,Master's & above,m,other,1,39,3.0,13,0,0,70,0
50131,Opperations,region_22,Bachelor's,f,sourcing,1,34,5.0,6,1,0,54,0
13953,Opperations,region_7,Master's & above,m,other,1,44,1.0,6,0,0,61,0
4116,Analytics,region_28,Bachelor's,f,other,1,32,3.0,6,1,0,90,0
55206,Analytics,region_4,Bachelor's,m,other,1,39,5.0,6,0,0,84,1
37217,Technoogy,region_5,Bachelor's,m,other,1,26,2.0,4,0,0,79,0
2203,Sales & Markting,region_34,,m,other,1,27,5.0,6,0,0,55,0
66571,Analytics,region_28,Master's & above,m,other,1,31,3.0,7,0,0,85,0
75490,Procurement,region_2,Bachelor's,m,other,1,31,5.0,7,0,0,85,1
6615,Sales & Markting,region_7,Master's & above,m,sourcing,1,37,4.0,3,0,0,48,0
32729,Procurement,region_26,Bachelor's,f,other,2,25,3.0,3,0,0,74,0
49032,Sales & Markting,region_2,Bachelor's,m,other,1,44,5.0,15,0,0,52,0
44449,Technoogy,region_27,Bachelor's,f,other,1,40,3.0,6,1,0,79,0
59161,Finance,region_10,Master's & above,m,other,2,33,5.0,5,0,0,62,0
48639,Opperations,region_2,,m,other,1,29,1.0,5,0,0,58,0
20667,Procurement,region_13,Bachelor's,f,other,1,33,5.0,6,1,0,73,0
43595,Sales & Markting,region_28,Bachelor's,m,other,1,41,5.0,12,0,0,48,0
17703,Technoogy,region_22,Bachelor's,,referred,1,29,3.0,3,0,0,79,0
38780,Opperations,region_31,Master's & above,m,other,1,36,3.0,3,1,0,53,0
44003,Technoogy,region_2,Master's & above,m,sourcing,1,38,2.0,4,0,0,82,0
19636,Technoogy,region_13,Bachelor's,m,sourcing,1,29,2.0,5,1,0,79,0
27729,R&D,region_31,Master's & above,m,other,1,34,3.0,5,1,0,80,0
55220,Sales & Markting,region_31,Bachelor's,m,sourcing,1,37,1.0,7,0,0,51,0
48752,Finance,region_26,Bachelor's,m,other,1,28,1.0,3,1,0,55,0
39624,Analytics,region_9,,m,other,1,31,3.0,7,0,0,81,0
22670,Opperations,region_21,Bachelor's,,other,1,35,3.0,9,0,0,60,0
16588,,region_22,Master's & above,m,sourcing,2,40,3.0,9,0,0,85,0
70883,Sales & Markting,region_2,Bachelor's,m,sourcing,1,60,1.0,17,0,0,52,0
57274,Opperations,region_32,Bachelor's,m,other,1,32,5.0,5,1,0,60,0
712,Sales & Markting,region_14,Bachelor's,m,sourcing,1,28,4.0,2,0,0,46,0
12515,Opperations,region_2,Bachelor's,f,other,1,20,2.0,2,1,0,64,0
27238,Sales & Markting,region_33,Bachelor's,f,sourcing,1,31,3.0,9,0,0,51,0
53933,Technoogy,region_2,Bachelor's,m,other,3,29,,1,0,0,77,0
29526,Analytics,region_22,Bachelor's,m,other,1,27,,1,0,0,80,0
69147,Sales & Markting,region_16,Bachelor's,m,sourcing,1,28,5.0,2,0,0,44,0
72814,,region_2,Master's & above,f,other,1,39,3.0,9,0,0,54,0
72144,,region_25,Bachelor's,m,sourcing,2,30,3.0,4,0,0,86,0
25897,Sales & Markting,region_26,Bachelor's,f,other,1,26,3.0,2,1,0,46,0
26309,Opperations,region_15,Bachelor's,m,other,1,35,3.0,7,1,0,59,0
49746,Technoogy,region_19,Master's & above,m,other,1,41,,11,0,0,80,0
46382,Sales & Markting,region_22,Bachelor's,m,other,1,46,3.0,5,0,0,47,0
74486,Procurement,region_2,Master's & above,,sourcing,1,58,2.0,12,1,0,68,0
6318,Sales & Markting,region_13,,m,other,1,22,,1,1,0,49,0
21021,Sales & Markting,region_10,Bachelor's,m,other,1,25,3.0,2,0,0,49,0
62164,Sales & Markting,region_27,Bachelor's,m,sourcing,2,32,4.0,2,0,0,47,0
46534,Technoogy,region_13,,f,other,3,35,3.0,7,0,0,82,0
7025,Procurement,region_15,Master's & above,m,other,1,52,1.0,5,0,0,68,0
39226,Opperations,region_2,Master's & above,m,other,1,57,3.0,3,1,0,63,0
72488,Technoogy,region_2,Master's & above,f,sourcing,1,53,1.0,21,0,0,78,0
64794,Sales & Markting,region_19,Bachelor's,m,sourcing,1,30,,4,0,0,50,0
20758,Sales & Markting,region_11,Bachelor's,m,sourcing,1,25,,2,0,0,53,0
8709,Sales & Markting,region_2,Master's & above,m,sourcing,1,56,1.0,17,0,0,46,0
14911,Sales & Markting,region_28,Bachelor's,m,other,1,30,1.0,9,0,0,47,0
61195,HR,region_16,Bachelor's,,other,1,27,,1,0,0,51,0
55449,Sales & Markting,region_2,Bachelor's,f,other,1,36,4.0,3,0,0,47,0
27976,Finance,region_28,Master's & above,m,sourcing,3,35,4.0,3,1,0,61,1
43379,Procurement,region_26,Bachelor's,m,other,2,31,3.0,4,0,0,72,0
66463,Sales & Markting,region_32,Bachelor's,f,sourcing,2,32,2.0,6,0,0,49,0
34358,,region_4,Bachelor's,m,sourcing,1,33,3.0,5,1,0,84,0
62889,Opperations,region_15,Bachelor's,m,other,1,38,5.0,5,1,0,61,1
3273,Opperations,region_2,Master's & above,f,sourcing,1,33,4.0,2,0,0,59,0
24160,Legal,region_22,Master's & above,m,other,1,38,3.0,7,1,0,54,0
27236,Sales & Markting,region_7,Master's & above,m,other,6,34,,8,0,0,47,0
10335,Procurement,region_15,Master's & above,f,other,1,41,5.0,13,1,1,67,0
56556,Opperations,region_2,,m,sourcing,2,39,4.0,14,1,0,61,0
71465,Sales & Markting,region_12,Bachelor's,m,sourcing,1,28,3.0,4,0,0,46,0
16776,Analytics,region_31,Bachelor's,m,other,1,29,5.0,5,1,0,85,0
38775,Analytics,region_22,,m,sourcing,1,27,,1,0,0,86,0
64444,Analytics,region_15,Bachelor's,m,sourcing,1,29,,1,1,0,80,0
50466,,region_5,Master's & above,m,other,1,32,4.0,6,1,0,48,0
12856,Sales & Markting,region_31,Bachelor's,f,other,1,31,2.0,4,0,0,50,0
71897,,region_15,Bachelor's,m,other,1,27,3.0,2,1,1,47,0
4861,Sales & Markting,region_13,,f,other,1,29,3.0,5,0,0,49,0
45356,Procurement,region_13,Bachelor's,f,sourcing,1,30,3.0,5,0,0,66,0
75885,Finance,region_27,Bachelor's,m,other,1,38,4.0,7,1,0,58,0
20299,,region_24,Bachelor's,m,sourcing,1,27,4.0,2,0,0,45,0
51034,Sales & Markting,region_22,Bachelor's,m,sourcing,2,29,1.0,4,0,0,50,0
21253,Technoogy,region_2,Master's & above,f,other,1,40,3.0,13,0,0,79,0
65718,Finance,region_2,Bachelor's,f,other,1,27,3.0,5,1,0,61,0
76603,Sales & Markting,region_27,Bachelor's,,other,1,44,1.0,16,0,0,50,0
54134,Opperations,region_17,Bachelor's,m,sourcing,1,28,2.0,3,0,0,61,0
26993,Technoogy,region_2,Below Secondary,m,sourcing,1,23,,1,0,0,76,0
28085,Opperations,region_2,Master's & above,f,sourcing,2,59,3.0,31,0,0,62,0
25231,Procurement,region_22,Bachelor's,f,sourcing,1,29,,1,1,0,72,0
74272,,region_28,Master's & above,f,other,1,32,4.0,2,0,0,61,0
60084,Sales & Markting,region_25,Master's & above,f,sourcing,1,36,1.0,3,0,0,44,0
2513,Technoogy,region_9,Master's & above,m,other,1,33,3.0,5,0,0,81,0
57999,Sales & Markting,region_12,Bachelor's,,sourcing,1,34,3.0,6,1,0,47,1
25419,Sales & Markting,region_2,Bachelor's,m,sourcing,1,91,,1,0,0,49,0
9204,Finance,region_13,Bachelor's,f,other,1,27,,1,1,0,57,0
63365,Procurement,region_17,Bachelor's,f,other,1,34,3.0,8,0,0,67,0
58368,Technoogy,region_2,Bachelor's,m,other,2,53,3.0,4,1,0,79,0
16584,HR,region_31,Bachelor's,m,other,1,29,3.0,3,0,0,51,0
66439,Sales & Markting,region_31,Bachelor's,m,other,1,49,,4,1,0,43,0
60831,Opperations,region_21,Bachelor's,m,sourcing,1,26,4.0,3,1,0,61,0
75567,Finance,region_4,Master's & above,m,other,1,35,4.0,3,0,0,59,0
64131,Technoogy,region_25,,f,other,1,33,5.0,4,1,0,80,0
33266,Opperations,region_2,Bachelor's,f,other,1,58,4.0,13,0,0,61,0
60644,Finance,region_28,Bachelor's,m,other,1,28,3.0,5,0,0,61,0
68804,Sales & Markting,region_13,Master's & above,m,other,1,54,2.0,6,0,0,47,0
20954,HR,region_7,Bachelor's,f,other,1,24,3.0,2,0,0,54,0
66979,Opperations,region_20,Bachelor's,m,other,2,32,5.0,5,1,0,60,0
9879,Sales & Markting,region_22,Bachelor's,m,sourcing,1,30,4.0,3,1,0,92,1
59207,Opperations,region_32,Bachelor's,m,other,1,26,3.0,4,1,0,58,0
25158,Opperations,region_27,Bachelor's,m,sourcing,1,33,4.0,4,1,0,57,0
23656,Technoogy,region_2,Master's & above,f,sourcing,1,34,3.0,2,1,0,83,0
57994,Procurement,region_23,Bachelor's,m,sourcing,1,33,3.0,4,0,0,69,0
7710,Sales & Markting,region_2,Master's & above,f,other,2,36,4.0,7,0,0,52,0
60399,Analytics,region_22,Bachelor's,m,other,1,33,5.0,5,1,0,83,1
26969,Legal,region_13,Bachelor's,m,other,1,27,,1,0,0,59,0
53444,Sales & Markting,region_32,,m,other,2,29,3.0,1,0,0,48,0
42607,Sales & Markting,region_27,Bachelor's,m,other,1,38,2.0,4,0,0,53,0
1527,Technoogy,region_19,Bachelor's,m,other,1,31,,9,0,0,81,0
8175,Sales & Markting,region_2,Master's & above,,other,1,20,3.0,2,0,0,51,0
37015,Analytics,region_22,Bachelor's,m,referred,1,28,3.0,4,1,1,86,0
12238,Sales & Markting,region_1,Bachelor's,m,other,1,36,3.0,3,0,0,50,0
35407,Procurement,region_15,Bachelor's,m,other,1,48,3.0,5,1,0,68,0
30083,Technoogy,region_13,Master's & above,m,other,1,38,3.0,9,0,0,80,0
45691,Sales & Markting,region_3,Bachelor's,m,other,1,33,3.0,7,0,0,52,0
67714,Opperations,region_22,Bachelor's,m,other,1,40,2.0,4,1,0,60,0
56353,Opperations,region_22,Bachelor's,f,referred,1,34,5.0,3,0,0,59,0
38205,Sales & Markting,region_22,Bachelor's,m,other,1,35,4.0,8,0,0,48,0
23035,Technoogy,region_23,Master's & above,m,other,1,35,,8,0,0,79,0
18947,Analytics,region_22,Bachelor's,f,other,2,27,3.0,5,0,0,84,0
69249,Opperations,region_26,Bachelor's,m,other,1,43,3.0,4,0,0,62,0
60728,Analytics,region_4,Bachelor's,,other,1,33,3.0,5,0,0,80,0
57627,Technoogy,region_2,Below Secondary,m,sourcing,1,22,,1,1,0,84,0
55689,Sales & Markting,region_20,Bachelor's,m,sourcing,1,41,3.0,7,1,0,48,0
16895,Sales & Markting,region_29,,m,other,1,29,,1,0,0,49,0
12443,Analytics,region_25,Master's & above,m,other,1,35,5.0,8,1,0,88,0
22432,Analytics,region_7,,m,other,1,29,,4,1,0,82,0
44657,,region_17,Master's & above,m,other,1,35,1.0,9,0,0,71,0
58736,,region_24,Bachelor's,m,other,1,30,3.0,6,0,0,81,0
62492,Procurement,region_29,Bachelor's,m,sourcing,3,27,3.0,2,0,0,68,0
23686,Sales & Markting,region_29,Bachelor's,m,sourcing,1,29,2.0,3,0,0,48,0
6610,Procurement,region_10,Master's & above,m,sourcing,1,31,4.0,6,1,0,71,0
11768,Analytics,region_19,Bachelor's,m,other,1,29,3.0,4,1,0,83,0
77546,Sales & Markting,region_7,Bachelor's,m,other,1,26,3.0,5,0,0,48,0
64231,Opperations,region_15,Bachelor's,m,other,1,43,5.0,5,0,0,72,1
47531,Opperations,region_2,Bachelor's,m,referred,2,35,5.0,7,0,0,61,0
22722,Opperations,region_14,Bachelor's,m,sourcing,1,41,3.0,12,0,0,66,0
30278,Technoogy,region_22,Master's & above,m,other,1,53,4.0,5,0,0,80,0
28518,Sales & Markting,region_17,Bachelor's,m,other,1,40,5.0,2,1,0,50,0
26919,Sales & Markting,region_1,Bachelor's,m,sourcing,1,31,3.0,7,0,0,47,0
25007,Technoogy,region_7,Master's & above,m,other,2,34,4.0,6,0,0,75,0
21767,Sales & Markting,region_9,Bachelor's,m,other,1,32,1.0,9,0,0,55,0
36696,Finance,region_2,Bachelor's,m,other,1,41,1.0,2,0,0,79,1
7526,Procurement,region_29,Bachelor's,f,sourcing,1,29,2.0,4,0,0,73,0
10594,Sales & Markting,region_7,,m,sourcing,1,33,1.0,8,0,0,48,0
42261,Sales & Markting,region_22,,f,other,1,28,5.0,2,1,0,54,0
30014,,region_15,Bachelor's,m,sourcing,1,43,3.0,3,1,0,57,0
13945,HR,region_28,Bachelor's,f,other,1,29,3.0,4,0,0,45,0
14258,Opperations,region_3,Bachelor's,m,sourcing,1,28,3.0,3,1,0,63,0
32302,Sales & Markting,region_2,Bachelor's,m,sourcing,2,46,3.0,2,0,0,50,0
30546,R&D,region_30,Bachelor's,m,sourcing,1,31,3.0,4,0,0,87,0
50088,Sales & Markting,region_21,Master's & above,m,other,1,35,3.0,8,0,0,48,0
45764,HR,region_7,Bachelor's,m,sourcing,1,27,,1,1,0,56,1
36240,,region_2,Bachelor's,m,other,1,31,4.0,5,0,0,62,0
22500,Legal,region_22,Bachelor's,m,sourcing,1,29,5.0,2,1,0,61,1
27328,Sales & Markting,region_2,,f,other,1,44,3.0,17,0,0,48,0
73262,Opperations,region_2,Master's & above,m,sourcing,1,33,3.0,4,0,0,67,0
2729,Technoogy,region_20,Master's & above,m,sourcing,1,38,2.0,10,0,0,77,0
72020,Opperations,region_22,Bachelor's,f,other,1,40,5.0,9,0,0,56,0
41168,Analytics,region_13,Bachelor's,m,other,3,27,3.0,2,0,0,84,0
64094,Sales & Markting,region_26,Bachelor's,m,other,1,34,5.0,5,0,0,49,0
47298,Opperations,region_2,Bachelor's,m,other,1,51,3.0,22,0,0,55,0
27103,Technoogy,region_2,Bachelor's,m,other,1,44,5.0,15,1,0,77,0
1686,Sales & Markting,region_11,Bachelor's,m,sourcing,1,42,3.0,10,0,0,52,0
67759,Technoogy,region_16,Bachelor's,f,other,1,59,5.0,12,1,0,81,1
35723,R&D,region_22,Bachelor's,f,other,2,31,1.0,2,1,0,81,0
24302,Opperations,region_26,,m,other,1,28,4.0,4,0,0,61,0
51874,Analytics,region_22,Bachelor's,m,other,3,28,5.0,3,0,0,84,0
48395,Procurement,region_7,Master's & above,m,other,1,37,3.0,10,0,0,70,0
34163,Sales & Markting,region_28,Master's & above,f,sourcing,1,34,5.0,6,0,0,46,0
40145,Analytics,region_14,Bachelor's,m,other,2,35,5.0,7,1,0,85,0
75936,R&D,region_26,Bachelor's,m,other,2,36,5.0,3,1,0,79,1
71105,Analytics,region_29,,m,other,1,30,3.0,8,1,0,84,0
27706,Sales & Markting,region_28,Bachelor's,m,sourcing,1,28,3.0,5,0,0,54,0
26480,Sales & Markting,region_29,Bachelor's,m,sourcing,1,31,4.0,6,0,0,53,0
21067,Technoogy,region_2,Bachelor's,f,other,1,25,3.0,3,0,0,81,0
34438,Finance,region_22,Below Secondary,m,other,1,23,4.0,2,1,0,55,0
15067,Sales & Markting,region_2,Bachelor's,m,other,1,32,5.0,6,0,0,50,0
3760,Analytics,region_2,,m,other,2,22,,1,1,0,84,0
69886,Sales & Markting,region_2,Bachelor's,m,sourcing,1,58,1.0,10,0,0,49,0
58948,Technoogy,region_22,Bachelor's,m,referred,1,26,5.0,3,1,0,77,1
63688,Procurement,region_17,Master's & above,f,other,1,53,4.0,14,0,0,69,0
5239,Finance,region_2,Bachelor's,m,other,1,37,,9,0,0,59,0
67237,Technoogy,region_2,Master's & above,f,sourcing,1,44,5.0,4,1,0,90,1
20469,Opperations,region_24,Master's & above,f,other,1,36,1.0,9,0,0,65,0
39852,Technoogy,region_1,Master's & above,m,other,1,34,5.0,3,1,0,83,0
58126,Opperations,region_19,Bachelor's,m,other,1,37,3.0,8,0,0,52,0
33782,Procurement,region_27,,m,other,1,34,3.0,10,0,0,68,0
3943,Procurement,region_4,Master's & above,,other,1,53,3.0,21,0,0,72,0
27696,HR,region_22,,m,sourcing,1,104,3.0,7,0,0,54,0
15377,Sales & Markting,region_33,Master's & above,m,sourcing,1,37,,2,0,0,48,0
46971,Opperations,region_15,Master's & above,m,referred,1,42,4.0,5,1,0,57,0
63054,Opperations,region_11,Bachelor's,m,other,1,32,3.0,6,0,0,61,0
13036,Procurement,region_11,Master's & above,,other,1,32,3.0,9,0,0,70,0
72323,Analytics,region_22,Bachelor's,m,referred,2,26,5.0,2,0,0,81,0
35610,Procurement,region_2,Below Secondary,m,sourcing,1,20,,1,0,0,67,0
43039,Opperations,region_2,Bachelor's,f,other,1,33,2.0,7,0,0,58,0
40859,Sales & Markting,region_23,,m,other,1,41,3.0,5,0,0,51,0
77927,Procurement,region_13,Master's & above,m,other,1,32,5.0,4,1,0,68,0
13493,Sales & Markting,region_3,Bachelor's,m,other,1,30,3.0,5,0,0,49,0
76361,Sales & Markting,region_2,Master's & above,f,other,1,45,1.0,7,1,0,49,0
51075,Opperations,region_22,Bachelor's,m,other,1,24,2.0,3,0,0,63,0
13569,Opperations,region_22,Master's & above,f,other,1,40,4.0,7,1,0,57,0
74719,Sales & Markting,region_15,,m,other,2,43,3.0,11,0,0,49,0
66158,Sales & Markting,region_16,,m,other,1,32,1.0,6,0,0,51,0
55704,Sales & Markting,region_20,Bachelor's,m,other,1,26,,1,0,1,50,0
60793,HR,region_2,Bachelor's,m,other,1,55,4.0,26,0,0,49,0
42891,Procurement,region_8,Bachelor's,m,sourcing,2,33,2.0,8,0,0,72,0
69045,Procurement,region_22,,m,other,2,35,1.0,4,0,0,68,0
34973,Sales & Markting,region_17,Master's & above,m,other,1,41,4.0,5,0,0,50,0
27973,Sales & Markting,region_27,,,other,2,23,1.0,2,0,0,51,0
23610,Opperations,region_2,Bachelor's,m,other,1,52,4.0,15,1,0,55,0
29541,Procurement,region_31,Master's & above,f,other,1,37,5.0,10,1,0,65,0
13117,Finance,region_2,Master's & above,m,sourcing,1,38,4.0,5,0,0,57,0
57909,Sales & Markting,region_30,,,other,2,36,3.0,7,1,0,44,0
39689,Technoogy,region_31,Master's & above,m,sourcing,3,43,3.0,6,0,0,84,0
46449,Sales & Markting,region_8,Bachelor's,m,other,1,32,3.0,7,1,0,50,0
18480,Sales & Markting,region_2,Master's & above,f,other,1,32,1.0,9,0,0,47,0
24272,R&D,region_4,Master's & above,m,other,1,36,3.0,6,0,0,81,0
52908,Technoogy,region_11,Master's & above,f,other,1,40,3.0,10,0,0,81,0
78286,Sales & Markting,region_26,Bachelor's,f,sourcing,1,34,3.0,5,0,0,46,0
12990,Sales & Markting,region_2,,m,other,1,38,1.0,3,0,0,47,0
44604,Sales & Markting,region_15,Bachelor's,m,sourcing,1,43,4.0,19,0,0,57,0
20338,Procurement,region_2,Bachelor's,f,sourcing,1,35,5.0,3,0,0,79,1
29410,Sales & Markting,region_17,Bachelor's,f,other,2,33,1.0,6,0,0,50,0
7621,Sales & Markting,region_22,Bachelor's,m,sourcing,1,23,,1,1,0,48,0
3699,,region_11,Bachelor's,m,other,1,35,5.0,2,0,0,47,0
2928,Analytics,region_22,Bachelor's,m,other,1,29,5.0,2,1,0,82,0
46262,Opperations,region_27,Bachelor's,m,other,1,37,5.0,7,1,0,64,0
14880,Procurement,region_26,Bachelor's,f,sourcing,1,28,3.0,4,0,0,70,0
68313,R&D,region_2,Master's & above,m,sourcing,1,37,5.0,3,0,0,82,0
6809,Analytics,region_26,,m,other,1,38,4.0,8,0,0,82,0
23929,Sales & Markting,region_2,Bachelor's,m,other,2,35,2.0,9,0,0,52,0
